source_id,system,audio_path,inference_seed,prompt_id,prompt_duration_sec,reference_text_id,cap_tokens,top_k,top_p,min_speech_text_ratio,checkpoint,lora_adapter,run_id,audio_sha256
S054,Full-SD,human_eval/audio/S054/Full-SD/seed0.wav,0,P04,6.74,T054,3652,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S054,fd253b03f48cfb90fde617fd5de543c5f77cd48d594a46b9f86e6b50a3b03397
S054,Random-Local,human_eval/audio/S054/Random-Local/seed0.wav,0,P04,6.74,T054,3652,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S054,8170cc1803b233962e51a300b79781f282e6b065168729c59624a6f39bc3cbd0
S054,Tail-30,human_eval/audio/S054/Tail-30/seed0.wav,0,P04,6.74,T054,3652,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S054,d176bc3b254076225b5f79e24c65502717ef73f85f8ef8837b1b54c1de4020b6
S054,Tail-SD,human_eval/audio/S054/Tail-SD/seed0.wav,0,P04,6.74,T054,3652,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S054,0d7a1efa1dd93b131d7ef364a9b49ebb1c2e6984370dae4f47a7cb173fc43554
S055,Base,human_eval/audio/S055/Base/seed0.wav,0,P05,6.3,T055,3726,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S055,06f2c5f506ff19692be78ab046122fc207eda71c9f3b23c7b16c4ccb8213d5ca
S055,Full-SD,human_eval/audio/S055/Full-SD/seed0.wav,0,P05,6.3,T055,3726,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S055,8f142b4df2733c635dd44d90c72aa145ddc93b88c9727096d792676dad6bf179
S055,Random-Local,human_eval/audio/S055/Random-Local/seed0.wav,0,P05,6.3,T055,3726,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S055,6c3204c6a961a34c8a9c92098a61e256ce9ff5c2ed522063a4f5b099f549b9bf
S055,Tail-30,human_eval/audio/S055/Tail-30/seed0.wav,0,P05,6.3,T055,3726,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S055,0fe9bc820df9daaca8f5851adac1cddb2b1bfd85b0fa1db7781923ec1aa6eefa
S055,Tail-SD,human_eval/audio/S055/Tail-SD/seed0.wav,0,P05,6.3,T055,3726,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S055,c2d1bf7d33b40290e029e404f99ff9e2f5933a6baf947a5cac50631c0f62a252
S056,Base,human_eval/audio/S056/Base/seed0.wav,0,P06,6.29,T056,3652,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S056,f45fe66c9624f1950f4f7af3e36176304af20a3138765a13201caabd907fe2d7
S056,Full-SD,human_eval/audio/S056/Full-SD/seed0.wav,0,P06,6.29,T056,3652,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S056,26ffa19c9081e2d843a2e1fe1242b2c3bfc604b2aa2c30755fb7d4d82c4819ff
S056,Random-Local,human_eval/audio/S056/Random-Local/seed0.wav,0,P06,6.29,T056,3652,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S056,85310c463e3f1a1cfa5a6839315694b68094e658ea5e14868456b87005d208fa
S056,Tail-30,human_eval/audio/S056/Tail-30/seed0.wav,0,P06,6.29,T056,3652,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S056,e8381015e501d7ee42036bca0aaee9c081b378dcd1c2a06c884a68f1dff536fb
S056,Tail-SD,human_eval/audio/S056/Tail-SD/seed0.wav,0,P06,6.29,T056,3652,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S056,380e356a4a29a961c326d1de27a9effa20a241a9aec63ab8cd81488bae212dc7
S057,Base,human_eval/audio/S057/Base/seed0.wav,0,P07,11.32,T057,3690,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S057,78b505deaf9395c074d50bec0a4c3101d3382e827944ef6e399dca8bf197cc1a
S057,Full-SD,human_eval/audio/S057/Full-SD/seed0.wav,0,P07,11.32,T057,3690,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S057,9b76eb4265562a8f641c9c560b1d21b838583f274c2f917866866550f4e2d455
S057,Random-Local,human_eval/audio/S057/Random-Local/seed0.wav,0,P07,11.32,T057,3690,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S057,254690d9623544811b275c7113cf04a2136e08be7affcbaa94358f3ceb5921c8
S057,Tail-30,human_eval/audio/S057/Tail-30/seed0.wav,0,P07,11.32,T057,3690,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S057,b2c0ddb59299ca11ae1b70f112d275b80105569a551d42a59568e3780a91f9c4
S057,Tail-SD,human_eval/audio/S057/Tail-SD/seed0.wav,0,P07,11.32,T057,3690,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S057,aff90ab61b2d664ebac4602711c9726267480873dc5e7c0f36397eb4ea83e637
S058,Base,human_eval/audio/S058/Base/seed0.wav,0,P08,3.18,T058,3726,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S058,224d326fb8479d54d273908d60d1485b1f3b2af13c4c4b1b0098347a8d1f0bcc
S058,Full-SD,human_eval/audio/S058/Full-SD/seed0.wav,0,P08,3.18,T058,3726,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S058,08e7b4c2deac1e071f5750ecb10e41f0b290b4f2ddd324e67772061c41b52063
S058,Random-Local,human_eval/audio/S058/Random-Local/seed0.wav,0,P08,3.18,T058,3726,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S058,f52f39e0fb7cdf0f2c68047f09f13cb21c034676472a22c095a2f283b934b9ad
S058,Tail-30,human_eval/audio/S058/Tail-30/seed0.wav,0,P08,3.18,T058,3726,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S058,dfa01eaf9fb0c7041f7772b042f27e5dccff6de376196b8106eb4320e8f9ad8c
S058,Tail-SD,human_eval/audio/S058/Tail-SD/seed0.wav,0,P08,3.18,T058,3726,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S058,4343a599f26d1075b2c8e92f8244403d36567594db8ef43e72fda4918974ab28
S059,Base,human_eval/audio/S059/Base/seed0.wav,0,P09,5.85,T059,3726,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S059,18ce3fb754e6fcf0f0debb4ad52820b5681556bd97cef4be6096cac6738ffe97
S059,Full-SD,human_eval/audio/S059/Full-SD/seed0.wav,0,P09,5.85,T059,3726,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S059,8611e6c72bfa7927c912c9414fb0d396df1493ca6a97b6ad4e592d26844f0eff
S059,Random-Local,human_eval/audio/S059/Random-Local/seed0.wav,0,P09,5.85,T059,3726,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S059,9f332b53b230e160e45454ac88dd0c7d035bab0303c9c605e51c8a2a9773e2dd
S059,Tail-30,human_eval/audio/S059/Tail-30/seed0.wav,0,P09,5.85,T059,3726,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S059,a42d98d612883b6336b63406eeead06e4e54f910478c90e1b836f75ca57c6132
S059,Tail-SD,human_eval/audio/S059/Tail-SD/seed0.wav,0,P09,5.85,T059,3726,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S059,54ab1c393a40e909a46e5fcb9acd718b2fc4885b94c8c7bcaf369a0b8d7bd241
S060,Base,human_eval/audio/S060/Base/seed0.wav,0,P10,11.47,T060,3713,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S060,526e8a20b3745616dc4cd5916f4ac6464c91a4a83044ce0b8cdf4578de0d69c6
S060,Full-SD,human_eval/audio/S060/Full-SD/seed0.wav,0,P10,11.47,T060,3713,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S060,74afcd7a255a0e9ac34730ccf7c52aae08b859162bc28f3491f66a39abc37177
S060,Random-Local,human_eval/audio/S060/Random-Local/seed0.wav,0,P10,11.47,T060,3713,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S060,77dc095dfa0932517ea663bf547a19bbb0aedae663c56db97b0d2cb6a9c63297
S060,Tail-30,human_eval/audio/S060/Tail-30/seed0.wav,0,P10,11.47,T060,3713,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S060,b4813954be276e4563fd8240270aefa13dd2ec74d1e921be82d1fda77281bec2
S060,Tail-SD,human_eval/audio/S060/Tail-SD/seed0.wav,0,P10,11.47,T060,3713,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S060,147ce2fe63efa2359c89a1c511ec86a5eb1fc2df65248bb5e443a5e8e69ce80f
S061,Base,human_eval/audio/S061/Base/seed0.wav,0,P01,4.16,T061,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S061,59299cd628faf5890c6b4cce2da1e515bf11dcfd5afd361fcbce61bdbf08ae43
S061,Full-SD,human_eval/audio/S061/Full-SD/seed0.wav,0,P01,4.16,T061,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S061,01a9377de6f60c14bb3aaa19653e5b4c34fc7969967137dc73c63f93c4da2317
S061,Random-Local,human_eval/audio/S061/Random-Local/seed0.wav,0,P01,4.16,T061,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S061,19079ceb6363a72076e5ea9ca070a7bcfe89892c5f73cc90645f44edc897e980
S061,Tail-30,human_eval/audio/S061/Tail-30/seed0.wav,0,P01,4.16,T061,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S061,bc8ffbfd92b94948ab8c87fed4d474f67e20184ed2023bf0c92053a3d0bf31dd
S061,Tail-SD,human_eval/audio/S061/Tail-SD/seed0.wav,0,P01,4.16,T061,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S061,15912fee4c3449d46c073aec4b44a5f8bdae2e5c008e52820065d6f876b6e2d6
S062,Base,human_eval/audio/S062/Base/seed0.wav,0,P02,7.17,T062,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S062,5c65e30a83c83b767a3cf92bfb7abb4f5b530164f49b25cdc933ab8167f9eb85
S062,Full-SD,human_eval/audio/S062/Full-SD/seed0.wav,0,P02,7.17,T062,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S062,3893cb9ee239cf4f96d1c5584a9f36100495ab04ad6bcc9bf93ad82e365e7ca8
S062,Random-Local,human_eval/audio/S062/Random-Local/seed0.wav,0,P02,7.17,T062,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S062,5112b3e660742dc5f73c6214f7d32935bec8597eb02aa17786a4e17a0fd86a8e
S062,Tail-30,human_eval/audio/S062/Tail-30/seed0.wav,0,P02,7.17,T062,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S062,aaeb97ab567ba2166949bc0dc0ec301b76b6c199bc53bb030d2acf2fea37f2ee
S062,Tail-SD,human_eval/audio/S062/Tail-SD/seed0.wav,0,P02,7.17,T062,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S062,9623483f3dbd6c9a4ba3bc2a1eb728cd4870f04c97bd171f55cf98984337554a
S063,Base,human_eval/audio/S063/Base/seed0.wav,0,P03,8.7,T063,3698,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S063,a7399b90a6329dc5685999fc2d06378c296fa2e371590b16b458ea0ae465474c
S063,Full-SD,human_eval/audio/S063/Full-SD/seed0.wav,0,P03,8.7,T063,3698,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S063,8eb013b652d04d84fc80e379310ed73a6184f43747c20d3414a8a3060520cd1b
S063,Random-Local,human_eval/audio/S063/Random-Local/seed0.wav,0,P03,8.7,T063,3698,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S063,de38f9fa7246195378db110fa19bca913d03ef7c48852d9dc56fdc2566e9ab1b
S063,Tail-30,human_eval/audio/S063/Tail-30/seed0.wav,0,P03,8.7,T063,3698,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S063,79ed748aa05694309534a9c7b52983b2987cded3af009973db3c39f41ba73e71
S063,Tail-SD,human_eval/audio/S063/Tail-SD/seed0.wav,0,P03,8.7,T063,3698,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S063,eaac24fffa3cafad84b317c9ec8f5af90915227c50a5d20e9f27b2ba1e9de988
S064,Base,human_eval/audio/S064/Base/seed0.wav,0,P04,9.3,T064,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S064,07ace15fafb65685aeb8231a9a50d572bb738f4f0ee3f58278a699ca43b3bfe3
S064,Full-SD,human_eval/audio/S064/Full-SD/seed0.wav,0,P04,9.3,T064,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S064,5aa18cd5b014a4e8885622ffd8082ac89882780971795901cccd42c9c3cefc73
S064,Random-Local,human_eval/audio/S064/Random-Local/seed0.wav,0,P04,9.3,T064,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S064,f0e88ac34ef641f53f32aaf1d594bbf653dc917e35d21a9d28600f74c731d77f
S064,Tail-30,human_eval/audio/S064/Tail-30/seed0.wav,0,P04,9.3,T064,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S064,90dea95b4e4a53b1c2f54674ab51ef368250e772a4543525ad4d83aa5596d79e
S064,Tail-SD,human_eval/audio/S064/Tail-SD/seed0.wav,0,P04,9.3,T064,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S064,65c7a9efd9f0fd365bccce7a26c24c303f5ae7a3da0af9377d45ba598a0ffece
S065,Base,human_eval/audio/S065/Base/seed0.wav,0,P05,5.65,T065,3698,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S065,045968999ae4bb8904589a27896057762add2211420addbc88c287ed31550bc5
S065,Full-SD,human_eval/audio/S065/Full-SD/seed0.wav,0,P05,5.65,T065,3698,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S065,0e3a423c96e07627bbc1bc8ba0d3dafc7cd910e2b9ebcc490e9c358bfdf49f58
S065,Random-Local,human_eval/audio/S065/Random-Local/seed0.wav,0,P05,5.65,T065,3698,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S065,7a9b6025aec4a1932d3f6bdd97f76a6d37c90bd6393354789ab077ff6679f2e1
S065,Tail-30,human_eval/audio/S065/Tail-30/seed0.wav,0,P05,5.65,T065,3698,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S065,657a3cff0a0696f1ce35a90092f46e311147b6af99fc2935499c321391e3a606
S065,Tail-SD,human_eval/audio/S065/Tail-SD/seed0.wav,0,P05,5.65,T065,3698,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S065,90ecb67e3bffb99c536bc70e54e2d029bf1265f01d71970991ff18f8d7b5020b
S066,Base,human_eval/audio/S066/Base/seed0.wav,0,P06,8.13,T066,3698,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S066,006cc2d37473aab713df6b1afe4a783815c576f9f84652b53110160e9c56bfb6
S066,Full-SD,human_eval/audio/S066/Full-SD/seed0.wav,0,P06,8.13,T066,3698,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S066,5675110c08a22ec5aa9cae0069da6fec3ca3c89b49bff9c8b469ada06f98c701
S066,Random-Local,human_eval/audio/S066/Random-Local/seed0.wav,0,P06,8.13,T066,3698,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S066,cc5c753892121c65d81b16d8d7aade2ca1d720dae37eb51c7132d63326851800
S066,Tail-30,human_eval/audio/S066/Tail-30/seed0.wav,0,P06,8.13,T066,3698,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S066,d475b05e88c2d014e5b1aa731fefa1c35df356980ddc6294448efb583eca0175
S066,Tail-SD,human_eval/audio/S066/Tail-SD/seed0.wav,0,P06,8.13,T066,3698,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S066,d2c2649f4c623c9d631a8acf9699806742540aab353c84d72246d46462412131
S067,Base,human_eval/audio/S067/Base/seed0.wav,0,P07,10.55,T067,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S067,1fca9b43be013dd01e47e8eb38e379be834eab86f3592e6c9e3928d969cca27d
S067,Full-SD,human_eval/audio/S067/Full-SD/seed0.wav,0,P07,10.55,T067,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S067,8c752d93d54a2346504277408a6ece090b9b934a392f39e3143ef4530f1997da
S067,Random-Local,human_eval/audio/S067/Random-Local/seed0.wav,0,P07,10.55,T067,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S067,408fb7dfba73c3eb9765674ccde195c39ec0d10cc78d7df9979f7f415940f076
S067,Tail-30,human_eval/audio/S067/Tail-30/seed0.wav,0,P07,10.55,T067,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S067,9a836b8280a97c5acfaf7e69f321f1161b7d8989a05b3908535e498bc8ee37a7
S067,Tail-SD,human_eval/audio/S067/Tail-SD/seed0.wav,0,P07,10.55,T067,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S067,e72cdc5e7140e6e305c188cc1e7aff5921fa9401cbebd52c93771a4c44a65fb6
S068,Base,human_eval/audio/S068/Base/seed0.wav,0,P08,9.91,T068,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S068,d45c81787a8d6397396d1aa3ca78cb7c767e137bd153eb250bfd921eb1b0fd13
S068,Full-SD,human_eval/audio/S068/Full-SD/seed0.wav,0,P08,9.91,T068,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S068,cdbb8eb72383248de092c416b186bcfda5e74c7375a664b079530791005ccb19
S068,Random-Local,human_eval/audio/S068/Random-Local/seed0.wav,0,P08,9.91,T068,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S068,41e6b90fd3495a88ef957b8653a976b533c6ed967f56c5f09c60135392946069
S068,Tail-30,human_eval/audio/S068/Tail-30/seed0.wav,0,P08,9.91,T068,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S068,ad6274cbff8a957f6d84c91923785474a543ad2985a7b7f5a0689a7ebc7ca4df
S068,Tail-SD,human_eval/audio/S068/Tail-SD/seed0.wav,0,P08,9.91,T068,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S068,e114b57df1f31e4d1215538cb3b96a7dfa6eb830db3ef7fd31173313d3bd3710
S069,Base,human_eval/audio/S069/Base/seed0.wav,0,P09,6.71,T069,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S069,bfd28d63bddd5820429be89690be5a54fa83a6ae56d4c0e396cb8445606bbfa1
S069,Full-SD,human_eval/audio/S069/Full-SD/seed0.wav,0,P09,6.71,T069,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S069,96123813891a1dbd29a135b2d8fefd4d060102425700fa2de74d14715c8f801d
S069,Random-Local,human_eval/audio/S069/Random-Local/seed0.wav,0,P09,6.71,T069,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S069,2de0b2d833b7fb181a3701caf856e3f3bae7bb78907eb1e24c327bfa88d1434f
S069,Tail-30,human_eval/audio/S069/Tail-30/seed0.wav,0,P09,6.71,T069,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S069,86f66b12e7cd118940f13e4fc8eee3638d954370e6a4a0e5d99f0964970c8430
S069,Tail-SD,human_eval/audio/S069/Tail-SD/seed0.wav,0,P09,6.71,T069,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S069,657bb6a59a362b2aa669cccb322061a6dd94ab8bb45b37cfe62b8915c727b326
S070,Base,human_eval/audio/S070/Base/seed0.wav,0,P10,5.2,T070,3698,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S070,c380f2d9cfcd5f701cd634034a98303e4bec830a29c1e25ddd1232e90f6f227c
S070,Full-SD,human_eval/audio/S070/Full-SD/seed0.wav,0,P10,5.2,T070,3698,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S070,d26a73e2367c9aec8815e6e5fa87c11d5e861c1f2e8310ca52c66a5ba18790a7
S070,Random-Local,human_eval/audio/S070/Random-Local/seed0.wav,0,P10,5.2,T070,3698,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S070,cab9ba349a405f99a438a8b08f26c0fbb0e9ded5876680ba981fa6b6184a537b
S070,Tail-30,human_eval/audio/S070/Tail-30/seed0.wav,0,P10,5.2,T070,3698,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S070,1f82ee2326fff2a75885991764a65bb2f3aef554f9af6a43656e66f0e05b1a22
S070,Tail-SD,human_eval/audio/S070/Tail-SD/seed0.wav,0,P10,5.2,T070,3698,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S070,09bb5940a49cd270cf1218af3feeaeb5f2af238e31fe1d7649a87c82f17a955f
S071,Base,human_eval/audio/S071/Base/seed0.wav,0,P01,10.93,T071,3696,25,0.8,2,checkpoints/cv3/Base/final.pt,checkpoints/cv3/Base/lora_final,cv3_Base_seed0_S071,43536ffe22788b4467277e8ccd1f19aa676e12110279c237f6d9b66c0b770cd6
S071,Full-SD,human_eval/audio/S071/Full-SD/seed0.wav,0,P01,10.93,T071,3696,25,0.8,2,checkpoints/cv3/Full-SD/final.pt,checkpoints/cv3/Full-SD/lora_final,cv3_Full-SD_seed0_S071,3c8a227d5bbca7214b6d2cbf72ebfc89b28835d2a229419a55a79106d9aa7ef4
S071,Random-Local,human_eval/audio/S071/Random-Local/seed0.wav,0,P01,10.93,T071,3696,25,0.8,2,checkpoints/cv3/Random-Local/final.pt,checkpoints/cv3/Random-Local/lora_final,cv3_Random-Local_seed0_S071,1b3eb12192280d3a72f904ea6c65af8ed093869c80211f980ab7a493ba47b067
S071,Tail-30,human_eval/audio/S071/Tail-30/seed0.wav,0,P01,10.93,T071,3696,25,0.8,2,checkpoints/cv3/Tail-30/final.pt,checkpoints/cv3/Tail-30/lora_final,cv3_Tail-30_seed0_S071,a1f8faaddb2714e4c12ca77b01fddec5918fc1d9fa85ca4c20f2267fa1a27443
S071,Tail-SD,human_eval/audio/S071/Tail-SD/seed0.wav,0,P01,10.93,T071,3696,25,0.8,2,checkpoints/cv3/Tail-SD/final.pt,checkpoints/cv3/Tail-SD/lora_final,cv3_Tail-SD_seed0_S071,112683a192ecba0f60c4cf9782b50d795bd7dd7d18d03381bf883397a4d65f94
